VideoAnalysis: Time (s),VideoAnalysis: X,VideoAnalysis: Y,VideoAnalysis: X Velocity,VideoAnalysis: Y Velocity
396.6,186.1096875,376.6207813,-2.417560061,-1.777362606
396.8,186.1096875,376.6207813,5.156926848,-0.308325727
397,188.33625,376.6207813,11.62923177,0.744357639
397.2,192.1565625,377.1598438,11.62109375,0.637478299
397.4,193.1878125,376.9957813,9.354926215,-0.155164931
397.6,195.7034375,376.9957813,6.784939236,-0.489366319
397.8,197.33625,376.710625,-2.1875,-0.370551215
398,194.5432813,376.710625,-9.760199653,0.384657118
398.2,192.6917188,377.0114063,-13.53786892,0.510525174
398.4,188.33625,377.0114063,-12.41699219,0.1953125
398.6,186.8167188,377.0114063,-6.331922743,0.133463542
398.8,185.6526563,377.0621875,0.804578993,0.058051215
399,187.4807813,377.0621875,6.386176215,-0.106336806
399.2,188.7385938,377.0621875,8.947482639,-0.463867188
399.4,191.3010938,376.82,9.951171875,-0.571831597
399.6,193.0901563,376.82,8.612196181,-0.571831597
399.8,194.5432813,376.5778125,7.250976563,-0.470920139
400,196.9495313,376.5778125,1.451280382,-0.134548611
400.2,195.6760938,376.5778125,-6.646050347,-0.134548611
400.4,193.08625,376.5778125,-9.516059028,-0.329318576
400.6,191.5667188,376.5778125,-10.26475694,-0.906032986
400.8,188.9378125,375.85125,-9.663628472,0.08843316
401,187.0471875,376.3864063,-5.702582465,1.973198785
401.2,186.2659375,377.1676563,0.433485243,1.57280816
401.4,187.2346875,377.1676563,6.604817708,0.337999132
401.6,189.070625,377.1676563,11.58420139,-0.470377604
401.8,192.601875,376.9215625,12.45605469,-0.881618924
402,194.58625,376.679375,9.829644097,-0.574001736
402.2,197.1878125,376.679375,3.677300347,-0.168728299
402.4,196.4495313,376.679375,-4.326171875,-0.017361111
402.6,194.5979688,376.679375,-8.476019965,0.065104167
402.8,192.789375,376.679375,-10.57237413,0.211588542
403,190.1526563,376.7965625,-10.62120226,0.211588542
403.2,187.6057813,376.7965625,-6.009657118,0.022786458
403.4,187.6057813,376.7965625,-0.561523438,-0.152994792
403.6,187.6057813,376.7965625,3.610026042,-0.550130208
403.8,189.8010938,376.491875,4.286896587,-0.654500608
404,189.8010938,376.491875,2.688419985,-0.624002344
404.2,189.8010938,376.491875,5.724543882,-1.514887692
404.4,192.1214063,375.741875,8.544249422,-1.703178498
404.6,193.3792188,375.47625,10.11116592,-0.418522239
404.8,197.0823438,375.7223438,6.394490051,0.329217464
405,197.0823438,375.7223438,-2.591688368,0.544162326
405.2,196.055,375.9684375,-11.24023438,0.478515625
405.4,190.71125,375.9684375,-11.86848958,0.069444444
405.6,190.71125,375.9684375,-8.672960069,-0.234917535
405.8,188.9026563,375.9684375,-10.87510851,-0.874565972
406,184.2620313,375.4840625,-3.969184028,-0.800238715
406.2,186.2932813,375.4840625,6.818033854,0.028211806
406.4,189.0510938,375.4840625,9.028862847,0.898980035
406.6,190.5979688,376.0192188,7.449001736,0.96625434
406.8,191.6135938,376.0192188,6.691623264,0.331488715
407,193.1135938,376.0192188,6.055230035,0.211046007
407.2,194.3714063,376.0192188,3.664822049,0.444335938
407.4,195.8714063,376.2653125,-3.930664063,0.444335938
407.6,192.008125,376.2653125,-7.856445313,0.13671875
407.8,190.9807813,376.2653125,-4.283311632,0.034179688
408,190.9807813,376.2653125,-3.040907118,0
408.2,190.7346875,376.2653125,-4.881727431,0
408.4,188.1878125,376.2653125,-3.048502604,0
408.6,187.6526563,376.2653125,6.460503472,0
408.8,191.9807813,376.2653125,10.66297743,0
409,193.7698438,376.2653125,6.43500434,0
409.2,194.2542188,376.2653125,2.469618056,0
409.4,194.2542188,376.2653125,-0.075412326,0
409.6,194.2542188,376.2653125,-2.447374132,0
409.8,194.2542188,376.2653125,-8.422309028,0
410,189.9846875,376.2653125,-10.23708767,0
410.2,188.9573438,376.2653125,-6.61187066,-0.039605035
410.4,187.93,376.2653125,-4.831271701,-0.158420139
410.6,187.1917188,376.2653125,-3.430447049,-0.514865451
410.8,186.3284375,375.9801563,-1.170789931,-0.514865451
411,186.3284375,375.9801563,2.905273438,-0.124240451
411.2,187.58625,375.9801563,6.505533854,0.202907986
411.4,189.3284375,375.9801563,8.001302083,0.901692708
411.6,191.1175,376.22625,7.227590222,1.834925624
411.8,192.664375,376.9879688,3.70672162,1.403304017
412,193.14875,377.2340625,-2.441352122,-0.95088107
412.2,191.64875,376.3590625,-7.986056044,-2.220060083
412.4,189.0159375,375.8746875,-8.57912324,-1.293667699
412.6,187.2503125,375.8746875,-3.993552062,-0.219894077
412.8,187.2503125,375.8746875,2.029079861,0.513780382
413,188.2190625,376.1207813,7.201605903,0.888671875
413.2,190.5784375,376.366875,9.810112847,0.581054688
413.4,192.851875,376.366875,8.654513889,0.170898438
413.6,194.1096875,376.366875,6.359049479,0.071614583
413.8,195.6096875,376.366875,2.633463542,0.218098958
414,195.6096875,376.366875,-2.793511285,0.727539063
414.2,194.0901563,376.6364063,-6.453450521,1.211480035
414.4,192.3245313,377.1285938,-7.075737847,0.480685764
414.6,191.7698438,376.8942188,-8.819986979,-0.549587674
414.8,188.7307813,376.6520313,-9.208984375,-0.538736979
415,186.1839063,376.6520313,-1.470269097,-0.325520833
415.2,188.1682813,376.6520313,6.382378472,-0.649414063
415.4,190.5276563,376.366875,6.796875,-0.918511285
415.6,190.5276563,376.366875,7.609592014,-1.470269097
415.8,193.2385938,375.6403125,8.889973958,-1.351453993
416,195.2698438,375.6403125,4.740125868,-0.329318576
416.2,195.2698438,375.6403125,-0.405815972,0.196397569
416.4,195.2698438,375.6403125,-6.311848958,0.96625434
416.6,192.14875,376.1754688,-9.150390625,0.96625434
416.8,190.8753125,376.1754688,-8.400065104,0.409613715
417,189.0667188,376.1754688,-7.896592882,0.487196181
417.2,187.5471875,376.1754688,-5.931532118,1.314561632
417.4,185.695625,376.9840625,0.169813368,0.987413194
417.6,187.726875,376.7223438,5.565863715,-0.023328993
417.8,189.226875,376.7223438,5.043402778,-0.066731771
418,190.0003125,376.7223438,2.213489341,-0.112632301
418.2,190.0003125,376.7223438,0.74029949,-0.324659227
418.4,190.4846875,376.4801563,0.148361652,-0.045544931
418.6,191.1604688,376.3278125,0.108027055,-0.032087501
